"","Row.names","baseMean","log2FoldChange","lfcSE","pvalue","padj","X","GeneName"
"156","AT1G02475",124.83012797744,0.334347919265041,0.156113643885446,0.0273758481665619,0.0505498431602305,"AT1G02475","AT1G02475"
"157","AT1G02490",1.22018539430993,-0.204220123495145,0.659296704216571,0.353393078687277,0.450581760882726,"AT1G02490","AT1G02490"
"158","AT1G02500",11431.4544232466,-0.159391506672578,0.0999578128754236,0.106284020698144,0.164869919248139,"AT1G02500","SAM1"
"159","AT1G02510",0.453649285297715,-0.0662742637412984,0.658705717516952,0.820947274884866,NA,"AT1G02510","TPK4/KCO4"
"160","AT1G02520",2735.59215062445,0.470695721803573,0.127101890913264,0.000165959516262339,0.000483092233140498,"AT1G02520","ABCB11/PGP11"
"161","AT1G02530",27.3974964412041,0.128185379965448,0.313630581891055,0.643400253670685,0.724637824411355,"AT1G02530","ABCB12/PGP12"
"162","AT1G02540",0,NA,NA,NA,NA,"AT1G02540","AT1G02540"
"163","AT1G02550",0,NA,NA,NA,NA,"AT1G02550","AT1G02550"
"164","AT1G02560",1544.85771423438,0.0346760276480114,0.0593431275764903,0.553297834482885,0.644357140016185,"AT1G02560","CLPP5"
"165","AT1G02570",25.9787744474059,-3.50397185621468,0.571921402081947,1.16333179825309e-10,7.25537042801419e-10,"AT1G02570","AT1G02570"
"166","AT1G02575",11.826718802343,-2.7858476887432,0.713454651464179,9.66566230286986e-06,3.40084143579485e-05,"AT1G02575","AT1G02575"
"167","AT1G02580",12.020917755635,0.218059504937772,0.455544107279613,0.508689069407826,0.603043783238563,"AT1G02580","MEA"
"168","AT1G02590",0,NA,NA,NA,NA,"AT1G02590","AT1G02590"
"169","AT1G02610",125.522014281968,1.04949737179177,0.368998700256841,0.00114877760481868,0.00288743285580076,"AT1G02610","AT1G02610"
"170","AT1G02620",0.211406126318847,-0.0191670508997193,0.658185802570865,0.983419560323818,NA,"AT1G02620","AT1G02620"
"171","AT1G02630",0.932537786782694,-0.121418325749453,0.667748338205259,0.56567595174204,0.655263710168942,"AT1G02630","ETN8"
"172","AT1G02640",594.675362815909,-1.43762290518494,0.507992228370549,0.00063055333625691,0.00166466681084414,"AT1G02640","BXL2"
"173","AT1G02650",18.7727165029149,0.398373875228577,0.369030003828636,0.198215401665352,0.279809765863453,"AT1G02650","AT1G02650"
"174","AT1G02660",993.40789511029,3.45495440022207,0.166608322416289,1.57916614593678e-96,2.50230155581868e-94,"AT1G02660","PLIP2"
"175","AT1G02670",74.4739995870392,0.757875818834208,0.22553368249013,0.000346188451365429,0.000953425773443907,"AT1G02670","AT1G02670"
"176","AT1G02680",238.685386564805,-0.0182473668075394,0.125167305952153,0.892906483027602,0.926831247402411,"AT1G02680","TAF13"
"177","AT1G02690",1117.20312983363,-0.479585208886999,0.0756577799132057,1.38200376469246e-10,8.54231583057607e-10,"AT1G02690","IMPA6"
"178","AT1G02700",61.2963772708915,2.8449324535808,0.415194142016178,5.22892300014763e-13,4.0221368874922e-12,"AT1G02700","AT1G02700"
"179","AT1G02705",21.0199003367399,-0.259021501722709,0.38138651392148,0.402352749225683,0.500006950341906,"AT1G02705","AT1G02705"
"180","AT1G02710",1.23848236253338,-0.0409641361775286,0.659879088522141,0.523969296018896,0.617397082003675,"AT1G02710","AT1G02710"
"181","AT1G02720",394.29341805245,-0.534984823354106,0.114452738375912,2.04146331723099e-06,7.87477347060549e-06,"AT1G02720","GATL5"
"182","AT1G02730",1125.76214754047,-0.897828766098972,0.096024514303751,2.9159636439732e-21,3.95160277812471e-20,"AT1G02730","CSLD5"
"183","AT1G02740",180.778774352685,-0.532772842619847,0.135066380128673,5.27465539242717e-05,0.000166093619908594,"AT1G02740","MRG2"
"184","AT1G02750",272.908844977917,0.482279933390589,0.132837564301498,0.000199792334637259,0.000574862924979632,"AT1G02750","DI19-2"
"185","AT1G02770",2.04200556880179,0.251833056541431,0.620273004886725,0.399597854301836,0.497372989947367,"AT1G02770","AT1G02770"
"186","AT1G02780",22290.7749748946,-0.432272533261178,0.07234391019973,1.27366995780507e-09,7.13692708864556e-09,"AT1G02780","RPL19A/EMB2386"
"187","AT1G02790",0,NA,NA,NA,NA,"AT1G02790","PGA3/PGA4"
"188","AT1G02800",3.3119319887014,-0.0842090747377437,0.574229345493097,0.767121065795575,0.827231855123908,"AT1G02800","CEL2"
"189","AT1G02810",479.110425105666,-2.01903607226502,0.10619234015737,1.66765062081951e-81,1.88750823327857e-79,"AT1G02810","PME7"
