"GeneID","GeneName","Cluster","Order","Na_REG","NaCl (130mM)","NaNO3 (130mM)","KCl (130mM)","Sorbitol (260mM)","ABA (25uM)","NaCl (130mM)_padj","NaNO3 (130mM)_padj","KCl (130mM)_padj","Sorbitol (260mM)_padj","ABA (25uM)_padj"
"AT1G01610","GPAT4",4,2544,"NSS",-0.425241001945002,-0.711481542856901,-0.579927064540669,-0.922303957560539,-0.26602603732608,0.000204166769313255,7.1787641184118e-10,7.12762338763171e-07,3.60026864427273e-15,0.0161720695287818
"AT1G01680","PUB54",1,3793,"UP",0.80613425063776,0.778372820281241,-0.639558440214434,-0.241803864864401,-0.125431896245613,0.0241182728121519,0.0265004567758745,0.363652222756207,0.942986048440524,0.875089638347329
"AT1G01720","NAC002/ATAF1",1,2947,"NSS",0.799472256027633,0.418670888864045,0.806991263678729,0.400297991282255,1.06964679210812,6.30498847982788e-08,0.00237383420222176,5.22472190054953e-08,0.0041003967948935,1.75475915755222e-12
"AT1G01750","ADF11",3,1401,"NSS",0.199961444784072,0.152813808775413,-0.518079572905027,-0.0546969660049411,-0.175640784956169,0.248250574639531,0.424858141600317,0.000319156689970561,0.78875118911885,0.293387054049346
"AT1G01770","AT1G01770",1,3254,"NSS",0.254460549799009,0.480982452092074,0.662227494238484,0.246691087601231,0.295137392109344,0.0603905477843163,0.000431204255322289,1.75416264437072e-06,0.0835351879728279,0.0314884296673308
"AT1G01790","KEA1",4,2600,"NSS",-0.743897874488178,-0.702393990114413,-0.581133345989845,-0.567532599134328,-0.490035891176084,8.78286940978375e-19,6.70040127587969e-19,1.15334903887769e-11,4.03977436216985e-12,1.1656759709486e-09
"AT1G02205","CER1",2,5105,"NSS",1.39293885948614,1.13444922674795,1.91987508949095,1.47607001292207,3.57595798097821,7.26435845638966e-25,1.35156150950085e-19,1.07669620627115e-38,1.69388696522873e-27,1.02889084467204e-99
"AT1G02220","NAC003",1,2903,"NSS",0.51479142308206,0.338645822103124,0.845575174081152,0.33296952480936,0.128151740368564,0.000745263805664773,0.0228480291265472,5.9575704190223e-08,0.0292968876078801,0.302261900386025
"AT1G02310","MAN1",2,5025,"NSS",1.47868199402266,1.7203021733274,1.01767808622937,1.01821675751508,2.08839565768102,8.80254506752942e-32,8.27567597130963e-43,7.49781676992494e-17,1.30681861882552e-17,1.78100412061408e-58
"AT1G02335","GL22",1,3453,"NSS",0.469605624592043,0.661250292469654,0.777475272518819,0.551060868180477,0.890141966045041,0.000488815607685508,1.68189662688876e-06,3.83335555055829e-08,6.45495622876358e-05,3.76826418217301e-10
"AT1G02360","AT1G02360",4,1906,"NSS",-1.11004059029658,-0.860446749948355,-0.984994833636674,-0.382162132625754,-2.64630196330242,1.931226084368e-14,6.53102957306589e-10,6.64131355583707e-12,0.00186663698341621,7.8549765078093e-61
"AT1G02380","AT1G02380",1,3533,"UP",0.410844309092182,0.538137286619889,0.138477498105774,0.0673496422341991,-0.124156228348038,0.0312111957399189,0.00370360172972212,0.439373926178588,0.6575093887983,0.904226172637818
"AT1G02430","ATARFD1B",4,2234,"NSS",-0.930614673697447,-0.874173961546001,-1.02604036616614,-0.465801549134203,-1.78669931388244,1.65324350593698e-06,7.26186745771881e-07,1.61030789510346e-06,0.00167619284976473,9.91324848597219e-13
"AT1G02440","ATARFD1A",3,1160,"NSS",-0.681210689650973,-0.411631964702376,-0.589774633582104,-0.0310524054822078,-1.19807052518479,0.00184269413168865,0.00980876457833387,0.00483256650137162,0.132858064440096,0.000260981834315491
"AT1G02450","NIMIN1",3,289,"NSS",-0.104739353645235,-0.592884108071732,-0.138487636559595,0.0190319915113059,0.0632768332121665,0.579284687128202,0.0296828199435841,0.536525490058205,0.854525986672016,0.907526267141491
"AT1G02460","AT1G02460",2,4725,"NSS",0.972680286883215,0.865016298828674,0.667047382749045,0.888015528957483,-0.795997808617873,1.57375307413172e-10,4.24067643155625e-09,7.67078563360077e-06,2.82269351646847e-09,0.00535504171292649
"AT1G02520","ABCB11/PGP11",4,1872,"NSS",-0.715009703331427,-0.653175323776816,-0.478615782936687,-0.334489747573787,-1.18303872513889,8.8175865168785e-07,5.39746108763109e-06,0.000751629867827135,0.0168750197969883,3.23490061647072e-15
"AT1G02575","AT1G02575",3,1444,"NSS",-1.02193091277884,-0.289848489898446,-0.272341932607071,-0.619776642736883,-1.21565929105681,4.83944910036952e-05,0.022131265135367,0.0399798352068773,0.00135256607670926,2.07398508418474e-05
"AT1G02580","MEA",3,367,"NSS",-0.573910231710067,-0.507143786120759,0.190588149580416,0.304437973473583,-1.02908121446177,0.0459317645663605,0.0557000134732871,0.808575685947563,0.978664218457677,0.00851955823043503
"AT1G02610","AT1G02610",3,1000,"NSS",-0.661953534814619,-0.00444640725259616,-0.458182221062403,-0.0454964311155373,-0.22975946707321,0.0053486726614418,0.735284273637758,0.0503049042502855,0.67685648828935,0.286923712189299
"AT1G02640","BXL2",4,2396,"NSS",-1.24569237384122,-0.201094001332913,-0.671597751763179,-1.50512908678426,-0.122324056643737,5.75211630588702e-18,0.0577136993187407,8.50133373344104e-07,1.83361095799444e-25,0.159935483090611
"AT1G02660","PLIP2",3,134,"NSS",-0.220703839823747,0.0233958677490373,-0.222677134934323,-0.594441846515297,1.90523801157063,0.407436041753626,0.978758124683205,0.417869054904246,0.0130960426910334,7.25335681210171e-19
"AT1G02670","AT1G02670",3,1133,"NSS",-0.577080465286931,-0.394858362571578,-0.194442413958716,-0.195046862515485,0.590624706562124,0.0186578606739329,0.0829361450834557,0.366744647014698,0.379784217290114,0.127366859994834
"AT1G02700","AT1G02700",1,4424,"NSS",0.257244766364209,0.327681216526711,0.798794769872069,0.176286453329082,2.74883759761674,0.000382456261553682,0.000190538206766798,3.87016877733605e-06,0.000859956638892893,1.35878529335583e-15
"AT1G02810","PME7",3,1384,"NSS",-0.175460630174221,-0.0499399480577913,-0.799644478721651,-0.302022372699466,-0.413591563145444,0.0918522253548078,0.60594965574773,8.27103837083015e-15,0.00387046421437343,3.35050330834067e-05
"AT1G02813","AT1G02813",3,385,"NSS",-0.319351755646376,-0.687386417631412,-0.258158471659729,0.609192583262707,-0.350349361829887,0.285381907282808,0.0352973415340343,0.370920559537767,0.413319725879366,0.315438526185668
"AT1G02820","LEA2",1,3993,"NSS",0.771932032396888,0.262215053933781,0.566070679952773,-0.0340907237673743,0.696308748804629,0.000988588476588136,0.0443970116421621,0.00649638960178301,0.263330382924422,0.00261102020995715
"AT1G02850","BGLU11",2,4840,"NSS",0.958063822091641,0.708465933081126,1.02081556460503,0.639912186881763,0.478784279585179,1.8973399366187e-08,6.49908991139525e-06,3.45917452697529e-09,2.95582535136873e-05,0.000656239900549306
"AT1G02900","RALF1/RALFL1",5,1655,"NSS",-1.00300352650202,-1.00182479194513,-1.16186024133743,-0.96310721153673,-0.678533011653486,1.58579593799393e-23,3.72865181256771e-24,4.09470774526452e-30,3.37651125686704e-22,3.28510553004251e-12
"AT1G02920","GSTF7",2,4994,"NSS",1.02865472404164,1.37319621980914,1.59062998358673,0.78597825594537,-2.83705369153356,1.41832791981577e-12,8.86533959517976e-21,1.64559047438151e-26,2.68324510599349e-08,3.01665549969183e-47
"AT1G02930","GSTF6",6,4642,"NSS",1.6961180164375,2.13299105070401,2.33955060941506,1.09672554140592,-2.09151240403525,1.84209902921102e-30,7.58770847832561e-45,1.39030087779314e-51,3.06542495973095e-16,1.36017577472126e-15
"AT1G02980","CUL2",1,2925,"NSS",0.56761555308751,0.185389936863285,0.828412677927919,0.348934435185396,-0.138246145118249,0.00589177795263125,0.154545673851333,0.000234342429827954,0.0552667377369487,0.688358976684177
"AT1G03010","AT1G03010",4,2262,"NSS",-1.17213020339524,-0.778154886691379,-1.1517275491826,-0.425505559423688,-0.269009630826053,3.04304873516786e-08,1.19664031696125e-05,9.51453195561167e-08,0.00537217678976288,0.0301127261613616
"AT1G03070","LFG4",1,3456,"NSS",0.375072061041853,0.74560208473033,0.793965800570683,0.460245880667649,1.24564101652688,0.00709323202035322,2.6530007514045e-06,1.40209648435005e-06,0.00196719459548216,5.55571209341487e-13
"AT1G03090","MCCA",1,3893,"NSS",0.0375747098654607,0.577436084897207,0.490658492814114,0.24300286651513,0.130261237768082,0.645152081661725,0.000421152477421703,0.0029433273115936,0.151470424193717,0.386216551149857
"AT1G03130","PSAD2",1,3088,"NSS",0.671130877619472,0.60799407120842,0.438021287212218,0.499379100270352,0.861497534297473,0.000136908619481254,0.000303426403839332,0.00649808944615598,0.00245041290140702,3.55710671385588e-06
"AT1G03220","AT1G03220",1,4507,"NSS",0.17156355315085,0.136926566300336,0.601599151103954,0.197459591409605,0.260928267754646,0.32450117276566,0.420014247846565,0.00346387615742865,0.315329611393597,0.190020044916049
"AT1G03310","ISA2",1,3214,"NSS",0.507857999185579,0.455065793621903,0.54579692508729,0.5112735173567,0.296515209889344,1.32998007324345e-07,1.01909548569764e-06,2.66349706047866e-08,9.07040766778368e-08,0.00207088215934229
"AT1G03340","AT1G03340",2,5119,"NSS",1.20778634511977,1.12626619351966,1.51793304191448,1.45633432901354,0.592676836659856,8.74502506740583e-17,5.98738544548861e-16,3.68753343574909e-23,1.0393776830188e-22,4.03661205747145e-07
"AT1G03440","AT1G03440",3,815,"DOWN",-0.517570796871668,-0.609023245187793,-0.0966818986590891,-0.362093546291188,-0.143349024752806,0.0071526212416604,0.00103363544540915,0.452640626450764,0.053080420597473,0.337534897713529
"AT1G03457","AT1G03457",3,598,"NSS",-0.59841914867123,-0.295956188402789,-0.3920974885347,-0.499437436440862,-0.322987666852549,1.61885058666986e-09,0.00185693908388868,0.000116336296986918,3.38296757950734e-07,0.000845591972965071
"AT1G03620","AT1G03620",4,2145,"NSS",-0.847314574341627,-1.24435333507376,-0.868913755269497,-1.02574712999756,-1.11048792651351,1.5054659185498e-07,1.48878999296644e-13,1.39271642509826e-07,4.54017422490335e-10,1.14111250277567e-10
"AT1G03630","POR C",1,3982,"NSS",0.763081316317023,0.265626757246907,0.487801793549999,0.166624595961433,-0.117909934411932,6.50610288178301e-05,0.121140780180363,0.0106222648671321,0.31254188498038,0.966070006573852
"AT1G03660","AT1G03660",4,1993,"NSS",-0.870541305130676,-0.557628067741426,-1.04108534528348,-0.242852924717879,-2.08982656054421,2.81462120172542e-06,0.000376793895839259,2.16882233867936e-07,0.044850773541491,7.67436613152755e-18
"AT1G03700","AT1G03700",5,1626,"NSS",-1.58450201685406,-1.73555610936609,-1.94627209893972,-1.4997335319109,-1.54286838696474,1.28570879126394e-19,8.91693832936887e-25,3.97441311601302e-23,1.15415500941516e-19,6.41424921493088e-19
"AT1G03710","AT1G03710",3,287,"NSS",-0.0411695599831401,-0.556365235611453,0.0552623264668738,-0.164020684623379,-0.0445781443225177,0.403518865783877,0.0244004150091214,0.55750408360341,0.267909219678171,0.417349994245158
"AT1G03740","AT1G03740",3,1108,"NSS",-0.645691463599746,-0.460382863553461,-0.360558827921447,-0.140601796378269,-0.763443205602613,9.78817111609197e-07,0.000457168630723869,0.00659549419127494,0.291991137705239,6.80207338844304e-09
"AT1G03790","SOM",1,3331,"NSS",-0.225708139353769,0.231725938576716,0.213015796944851,0.628637552116655,3.40264415121365,5.48541642053056e-07,1.192447763775e-09,2.01495802127996e-09,2.39979788772152e-12,5.60310920298191e-33
"AT1G03820","AT1G03820",4,2125,"NSS",-0.686536199813202,-1.08945790143185,-0.635113326723864,-1.47908984093399,-2.14575151807065,1.12121631220311e-08,4.13751117185299e-18,1.01603094556922e-07,1.92737072512297e-30,3.28428654746678e-56
"AT1G03840","MGP",3,788,"NSS",-0.309642776936062,-0.588860853493763,-0.498870241581884,-0.246917887099556,-0.644889939301584,0.0169558480321465,4.49364086871687e-06,0.000176327475169453,0.0651486579949915,8.39701259467801e-07
"AT1G03850","AT1G03850",4,1876,"NSS",-0.752434413273041,-0.711348225740001,-0.513888432622726,-0.345767194425874,-1.17392206119437,3.17776427607988e-07,1.06177373576478e-06,0.000337147900048462,0.0136463663216092,1.08695998184443e-14
"AT1G03870","FLA9",4,2222,"NSS",-1.29163855396755,-1.07000775821392,-0.922420840511481,-0.576709059913198,-0.354976513398393,7.72504163615102e-24,2.00920335619463e-17,2.49070993896153e-13,2.10154579147844e-06,0.00176624294821887
"AT1G03905","ABCI19",3,760,"NSS",-0.307336768588745,-0.64549059524268,-0.386569678064584,-0.48189111592735,-0.267187656977815,0.00412175721445402,3.63524954430711e-10,0.000423304804392773,6.16815176476989e-06,0.0110173959999738
"AT1G03970","GBF4",1,2856,"NSS",0.648146871114995,0.628106006134915,0.667528453829932,0.319886164500268,0.0780973354664219,6.94643028004383e-11,1.29150748951446e-10,2.671449833452e-11,0.00191231542442146,0.401994147474133
"AT1G03980","ATPCS2",4,2086,"NSS",-0.783473993521478,-0.568502106250338,-0.670633953234567,-0.368025434944467,-0.620133033592639,7.80451417961873e-05,0.0011628072126962,0.000685917430503861,0.0260576023541994,0.00102844232139906
"AT1G04040","AT1G04040",3,628,"NSS",-0.391657485905087,-0.378243408164915,-0.545979744607061,-0.517556411736476,-0.871288858024555,3.08593119597315e-05,5.86440523433776e-05,5.97236510794155e-09,3.76236224050254e-08,5.57287698290553e-21
"AT1G04090","AT1G04090",3,1127,"NSS",-0.592817317465528,-0.209829138268981,-0.212524907302311,-0.114607089298769,-0.14997107234908,0.0263107154347342,0.289928471506539,0.324292508094947,0.494812728288545,0.420271956663398
"AT1G04120","ABCC5/MRP5",1,4472,"NSS",0.358449688358485,0.3697211166045,0.545556572173178,0.326262906958229,0.766907839284795,1.17008396119663e-05,5.84032021246764e-06,1.37841881533711e-11,9.55444009568291e-05,3.84798550942645e-22
"AT1G04150","AT1G04150",3,381,"NSS",-0.326489084083225,-0.823843931340743,-0.363074777261325,0.158375131303313,0.0812527442305949,0.151532578945153,0.00145970710154311,0.136642869523369,0.959478795320792,0.802400584297417
"AT1G04180","YUC9",1,3323,"NSS",0.585144429282265,0.711553238373744,0.592803412386868,0.215751541062508,0.848484951101621,4.06031771073661e-05,3.47594143638772e-07,4.49434409078093e-05,0.100236738369977,3.16842750580394e-09
"AT1G04220","KCS2",3,176,"NSS",-0.0146326549326779,0.00459173755087515,0.0865672072547675,-0.750425837353509,1.23362313287119,0.914383731227895,0.994751830611458,0.651779991997329,1.53930222646018e-09,2.38102068905475e-25
"AT1G04240","IAA3/SHY2",3,1048,"NSS",-0.578863094420677,-0.388835820434408,-0.376508212245357,-0.262198331642211,-0.509157131864631,0.000104440892287226,0.00779683455400058,0.0117514237145513,0.0819628256253443,0.000599429333989368
"AT1G04250","IAA17/AXR3",3,644,"NSS",-0.398457420881143,-0.238964510147064,-0.551067546147033,-0.454079983619773,-0.153512004233057,0.00177184232902531,0.0634589035769822,1.57004783533907e-05,0.000445670262457972,0.226529516068843
"AT1G04330","AT1G04330",3,906,"NSS",-0.586335214098997,-0.161865749715321,-0.419701693505069,0.134225326042096,-0.741890802451994,0.029112495927201,0.334121952464947,0.0984730338485763,0.862416879491692,0.0134238699044166
"AT1G04360","ATL1",3,149,"NSS",-0.162332934766773,-0.136800371454525,-0.403281244982384,-0.765922010186804,-0.0617748279737951,0.210084634533479,0.279299436187166,0.00396848978125369,1.69348454242795e-08,0.575598935487913
"AT1G04370","ERF14",1,4103,"NSS",0.801279123058086,0.256891191032828,-0.0270739315762528,0.379179941547112,-0.0331107323104862,0.00164784294030003,0.0637208547435607,0.274640266894799,0.0346174663966021,0.255059272935787
"AT1G04430","AT1G04430",3,1224,"NSS",-0.281351770707201,-0.273793204417455,-0.517722321842394,-0.269648774564382,-0.595001427532944,2.62381838604917e-06,3.91948099046554e-06,1.63023591518342e-18,9.02278425724464e-06,5.76679790459568e-25
"AT1G04490","AT1G04490",1,2661,"NSS",1.15633697572518,0.663444840963712,0.681284747002417,0.357623378008807,0.372624880753898,1.6763769920198e-11,2.34494005362117e-05,2.85601727767872e-05,0.0117763115606823,0.00814060869316323
"AT1G04560","AT1G04560",1,4317,"NSS",-0.0912899092298023,-0.300372202547658,0.849838968058677,-0.0987134080572747,2.65648180862535,0.00112936900685226,0.00530709231966856,7.50332063109158e-07,0.00186690249792109,2.57507071874302e-13
"AT1G04570","AT1G04570",1,2611,"NSS",0.977234228135421,0.837422989144172,0.935519618190424,0.225877483401417,1.39267727261397,3.62845123801885e-08,4.00409567743113e-07,1.29738658800185e-07,0.0157814416925528,7.35713214761949e-13
"AT1G04610","YUC3",4,2107,"NSS",-0.734770242545266,-0.600764148005871,-0.844427540035519,-0.540901304985781,-0.985210019466812,4.23013053854684e-10,3.92825436487173e-08,7.73631152490898e-12,1.80146876670652e-06,1.4037458962524e-16
"AT1G04620","HCAR",1,3376,"NSS",0.287672974283866,0.175794728999011,0.241372169463602,0.519275633589273,0.778999339103492,0.0178670124510576,0.136795816460208,0.0565868161043358,1.21220361614325e-05,1.06733133215022e-11
"AT1G04680","AT1G04680",3,43,"NSS",-0.15623652082574,-0.492173795718288,-0.567532390925088,-0.833521473482222,-0.997089892902402,0.164544382700593,0.000218945121108239,2.54386774763546e-05,8.93916249740309e-10,4.62133645852978e-13
"AT1G04770","AT1G04770",1,2690,"NSS",0.77324850375484,0.524189748332392,0.44626023799366,0.475493813849525,0.585037942797702,7.54879599618094e-16,3.75923350387766e-08,5.32805397204637e-06,1.01519562612806e-06,9.08058361217344e-10
"AT1G04990","AT1G04990",1,4082,"NSS",0.525197320637965,0.38125865003656,0.404208809864178,0.0436115242055687,0.2411550911273,4.60292801354602e-08,8.63669855657846e-05,3.95679542082075e-05,0.68716977677036,0.016241395432915
"AT1G05000","AT1G05000",3,809,"NSS",-0.465911972080594,-0.623299048480411,-0.211236346226763,-0.297081895882808,-1.1119867899613,0.000522226665447921,3.08835113294877e-06,0.102987500251999,0.029210360614014,5.87522770018509e-16
"AT1G05020","AP180",3,121,"NSS",-0.101292852526783,0.183333671844358,-0.267988078507113,-0.853994884107001,0.425855607564456,0.479463815323304,0.942266414547171,0.278653211619836,0.00371011959567323,0.763966625073185
"AT1G05100","MAPKKK18",1,4224,"NSS",0.527237121301709,0.183911241822634,0.4384731030078,0.234939155467013,2.90650644913834,0.0012852077527565,0.0692443067131791,0.00569074606753241,0.0556514528916468,6.18486908653975e-44
"AT1G05150","AT1G05150",3,1020,"NSS",-0.567686779318335,-0.346308852318549,-0.410410047932873,-0.287257282437084,-0.226882957892046,1.91134108223358e-11,3.76350150218076e-05,1.98738541309163e-06,0.00109329618072953,0.00852938910652852
"AT1G05190","RPL6/EMB2394",3,695,"NSS",-0.602241591922152,-0.533160463362378,-0.57509628862621,-0.485281971421572,-0.571637424509762,5.91038448478264e-07,5.04453122867153e-06,2.53122610152161e-06,5.23999282342179e-05,1.5324203545012e-06
"AT1G05200","GLR3.4",4,2343,"NSS",-0.753554904894801,-0.711528026773661,-0.856610729326649,-0.647994517878066,-1.36030638950551,2.50875833734452e-11,3.16822107111129e-11,2.86331109169606e-13,3.8156689182775e-09,5.65581906502955e-30
"AT1G05250","PER2",5,1742,"NSS",-1.45869546177869,-1.22489958271895,-1.94667393390642,-1.90960048566742,-1.68809556466232,7.25143525559981e-43,2.25164756462722e-32,1.9980983218122e-70,2.26118195691618e-70,3.0931992750832e-55
"AT1G05260","PER3/RCI3",4,1920,"NSS",-0.855972903767246,-0.862908239142853,-0.869843978378656,-0.302447862706351,-0.307803581466896,7.28455743510444e-23,1.54959879104519e-23,2.19811166351553e-23,0.000657615559540794,0.00034482091521818
"AT1G05280","AT1G05280",1,3087,"NSS",0.707680322571081,0.606223347465458,0.442462856111161,0.443576707887507,0.324794359950611,2.86209171231329e-09,1.99496890985049e-07,0.000261128830679262,0.000220938925621144,0.00550606807279056
"AT1G05300","ZIP5",4,2424,"NSS",-0.778440879625382,-0.618400429629285,-0.643616609185461,-1.07702295175783,-1.23608516664739,1.12121631220311e-08,8.68193861956251e-07,2.13792410538553e-06,1.12507193450351e-14,1.26945209259143e-17
"AT1G05310","PME8",3,947,"NSS",-0.508000972468059,-0.160953017817373,0.000940050336909038,0.145813298806412,0.40612955148241,0.0109706614649825,0.483587947201451,0.970970479305811,0.638711472427801,0.0597744151819477
"AT1G05320","AT1G05320",4,1878,"NSS",-0.753554578480309,-0.393818982084362,-0.536284743910805,-0.32086899721921,-0.373876984167744,2.52972458553311e-08,0.00300618899360984,7.21648075124377e-05,0.0186804617428501,0.00478553694573958
"AT1G05340","AT1G05340",2,4783,"NSS",0.75690063325895,1.07401218153926,0.724454296397313,0.523915432713831,2.21750977550856,1.25568489565596e-07,1.12637849288165e-12,3.67986805670279e-07,6.85278913927007e-05,5.77220867419419e-40
"AT1G05450","AT1G05450",3,36,"NSS",-0.136575231015946,-0.478778512169046,-0.202309393097889,-1.05179481837301,-0.175560310411275,0.221835513016911,0.0124979615862234,0.163320817131018,7.78461810529123e-06,0.196939735215442
"AT1G05470","IP5P6/CVP2",3,1113,"NSS",-0.524369520322266,-0.168317693184006,-0.181157826508087,-0.331937041151293,-0.591109702585048,6.63705430416036e-06,0.150555610111083,0.138302763066845,0.00547782917201458,2.50738943612653e-07
"AT1G05490","CLSY3/CHR31",3,402,"NSS",-0.624881662082017,-0.754199749562518,-0.607935888307894,0.0356738395132986,-0.416084029915198,0.00353750674004051,0.000330090179261859,0.00598558180183901,0.634562749192113,0.0342658178095004
"AT1G05510","OBAP1A",1,4297,"NSS",-0.163555012753759,-0.475650403953271,0.786864806600999,-0.367650550574305,1.70566368332416,0.171526362471785,0.82514917754114,0.0021979156201176,0.942289152631066,0.000197245313324469
"AT1G05560","UGT1",3,366,"NSS",-0.517610609384318,-0.644326720710464,0.173475862376342,0.126144948181266,-0.183187811205247,0.0694020042939326,0.0248780006689759,0.992869347585889,0.948058276269151,0.448863760097698
"AT1G05570","CALS1",3,607,"NSS",-0.685691070353635,-0.285685375961987,-0.498275787590156,-0.333108961475971,-1.74955897356469,3.8867215737111e-16,0.000783040811303196,4.40960816268211e-09,0.000112592825540394,4.09319531477514e-93
"AT1G05575","AT1G05575",4,1845,"NSS",-0.635855780441237,-0.477282567400045,-0.726925746743777,-0.214607234204476,-2.5976151669739,0.000581043006639403,0.00376665915784894,0.000178806858268458,0.0730555029377063,2.15386597286452e-21
"AT1G05577","AT1G05577",1,4208,"NSS",0.524819391661535,0.366494502290228,0.205583315998408,0.107208521913901,-0.0492682324012516,0.0321382267699061,0.102978071607076,0.290083965161215,0.466539797155465,0.715845145278524
"AT1G05590","HEXO2",3,1234,"NSS",-0.504972008535874,-0.390482415809475,-0.588891932801614,-0.286247198866833,-0.0704942333278248,0.000127944763848882,0.00230785901463995,1.20123820975013e-05,0.033474156439489,0.524338682241538
"AT1G05650","AT1G05650",1,3948,"NSS",0.570570150458873,0.040024027463921,0.12398407944081,-0.250924734269019,-2.98415288792727,0.0143050198990833,0.944030011490126,0.842566224043974,0.193056258331399,2.32864531021176e-47
"AT1G05660","AT1G05660",1,2736,"NSS",0.641841777544712,0.516811633889386,0.392886729654988,0.191971654306186,-1.85739653402991,1.77243909592193e-05,0.000635808304963901,0.0124171571790422,0.27503873792944,5.98524673963826e-31
"AT1G05700","AT1G05700",4,2195,"NSS",-1.05315949654133,-1.22418904870228,-1.34216806585622,-0.385464372541349,-5.87190017199177,1.16977928796527e-15,1.42766602339354e-20,5.32142946253867e-22,0.000172888589602468,9.57194241373339e-64
"AT1G05805","bHLH128",3,475,"NSS",-0.470809635060977,-0.510494532750966,-0.565554225377903,-0.597708675083571,-0.637606063340572,4.33875909609522e-05,5.64110320998276e-06,1.58518372951624e-06,2.29906535694087e-07,2.98953414527974e-08
"AT1G05810","ARA",4,2330,"NSS",-0.972982675768308,-0.814863175729319,-0.930017848332768,-0.787193264421456,-1.19514015815749,7.42896796621538e-14,1.52511023870564e-11,2.98097836556354e-12,2.06244435388219e-10,1.95760827603319e-19
"AT1G05850","CTL1/POM1",3,465,"NSS",-0.522260157375868,-0.521786787444504,-0.715519765447361,-0.615074136387665,-0.523077479630968,3.09442787229805e-15,2.52290814477318e-15,3.27753778449263e-27,1.3093461698728e-20,1.65960173701554e-15
"AT1G06000","UGT89C1",4,2166,"NSS",-0.603921976899858,-1.32632580772334,-1.15893481320369,-0.447718593582868,-0.649727836112819,5.51315281923991e-10,4.6228684949185e-41,7.80070330437484e-31,3.79517088028209e-06,2.03447855634134e-11
"AT1G06020","AT1G06020",1,3335,"NSS",-0.0233000431741353,0.211746396861539,-0.0253707336607427,0.546466273355011,0.655454257790695,0.534653117853877,0.216728068769665,0.566914671272959,0.0305110670345277,0.0171955111423877
"AT1G06040","BBX24/STO",4,1948,"NSS",-0.475505394548067,-0.987292589950256,-0.695843965668537,-0.50269816757357,-0.558739476341551,5.3736304045613e-10,3.93480242653936e-39,3.81685825732264e-19,4.89453330449044e-11,1.49267645556844e-13
"AT1G06080","ADS1",1,3033,"NSS",0.537184129139585,0.525505233428613,0.198729737329784,0.615106149494935,0.731909692914311,7.80615814048998e-07,7.18646736166184e-07,0.0725189537343827,1.18551802620722e-08,6.88781439637297e-12
"AT1G06120","AT1G06120",4,1746,"NSS",-0.973844720503651,-0.649539276149374,-0.681013264778039,0.207279726829935,-0.0638476657655752,1.79810730037952e-07,0.000268418692222085,0.000212584372031582,0.807297666078436,0.509130667472838
"AT1G06160","ERF094/ORA59",4,2061,"NSS",-1.07709088988817,-0.492136676858352,-0.887031222613812,-0.209104122353869,-1.71940928700307,4.94395785198503e-07,0.00261513100204609,1.6271777486451e-05,0.0645971524394515,5.5610188900974e-12
"AT1G06170","bHLH89",3,11,"NSS",-0.0904701543048722,-0.79609786191111,0.121963260411904,-0.316681198817439,-0.197621836735098,0.401475143096812,0.00346892889625002,0.759146294965159,0.157940258647555,0.294662622802249
"AT1G06330","AT1G06330",3,1410,"NSS",0.0885319245283381,0.287317102605885,-0.741159306560801,-0.416634367259363,-0.967375539232055,0.795851969005984,0.860264503557492,0.00719714630540156,0.0832142875319607,0.000913943232314951
"AT1G06350","AT1G06350",1,2793,"NSS",0.790261812897161,0.678013148613239,0.768741335303848,0.430682919694818,0.460996596706874,4.20925745173616e-07,6.1287347755641e-06,1.10080738938424e-06,0.00305915926642466,0.00146887001195199
"AT1G06460","ACD32.1",2,4939,"NSS",1.24444183619057,0.771067407007019,0.845799730818347,1.06380859141031,0.746944401929851,2.15176272093235e-18,5.65462950241034e-09,6.33923252115108e-10,1.7616451483435e-14,2.1176946893733e-08
"AT1G06490","CALS7/ATGSL07",1,3267,"NSS",0.297646147694124,0.500018660395312,0.300924953526296,0.153124100765608,0.130978742643851,0.0184605661430894,3.64439864174064e-05,0.019771371498426,0.268719568534586,0.315537607496451
"AT1G06520","GPAT1",4,2591,"NSS",-0.771486576333534,-0.699158065097549,-0.633851938120836,-0.740389419464349,-0.949089720679472,5.69257172267948e-07,1.52395554566615e-06,3.36670255802212e-05,9.06893234394314e-07,1.94901935708044e-09
"AT1G06570","HPD/PDS1",2,4769,"NSS",0.661826242850908,0.760097075004737,0.94444419550583,0.503668304194312,1.69202655705708,1.4508188529598e-06,4.32590117447491e-08,5.19966886402011e-11,0.000141747874816337,5.39771505576169e-29
"AT1G06640","AT1G06640",3,96,"NSS",-0.199043418689138,-0.26148307195261,-0.174748409727419,-0.564927165895627,0.0114950997123624,0.0774464745004785,0.0204008029860979,0.131158681832338,1.49768246603058e-07,0.947413144570115
"AT1G06680","PSBP1",1,4097,"UP",0.689617687890801,0.314282351553837,0.184878980620194,0.241559000665571,0.169103398061299,3.90515817270766e-06,0.0371877085745619,0.212460982743521,0.124963595044956,0.253182988805324
"AT1G06690","AT1G06690",3,772,"NSS",-0.268665340139192,-0.7775891312344,-0.463211064654396,-0.190881454503491,-0.0784816912849986,0.0462647303805145,5.39413263753372e-09,0.00102087968451917,0.17365915029383,0.498765370478552
